@relation train

@attribute sent_num_word numeric
@attribute pos_cont_uni numeric
@attribute pos_prob_uni numeric
@attribute neg_count_uni numeric
@attribute neg_prob_uni numeric
@attribute neu_count_uni numeric
@attribute neu_prob_uni numeric
@attribute pos_cont_bi numeric
@attribute pos_prob_bi numeric
@attribute neg_count_bi numeric
@attribute neg_prob_bi numeric
@attribute neu_count_bi numeric
@attribute neu_prob_bi numeric
@attribute pos_cont_tri numeric
@attribute pos_prob_tri numeric
@attribute neg_count_tri numeric
@attribute neg_prob_tri numeric
@attribute neu_count_tri numeric
@attribute neu_prob_tri numeric
@attribute sen_char_meann numeric
@attribute nesbat numeric
@attribute jacard numeric
@attribute moshabeh numeric
@attribute gheir_moshabeh numeric
@attribute class {pos,neg,neu}

@data
7,7,5.05384,7,1.387046,7,0.559114,6,4.306349,5,1.424762,3,0.268889,5,4.133333,2,0.766667,1,0.1,3.285714,0.5,0.428571,9,0,pos
14,14,11.276257,13,3.966444,12,1.757299,13,11.145203,7,1.689302,7,1.165495,12,11.323077,2,0.171429,3,0.505495,4.071429,2,0,7,10,pos
6,6,4.657011,6,2.12587,3,0.217119,5,4.593985,2,0.353383,1,0.052632,4,4,0,0,0,0,5.166667,0.428571,0,2,4,pos
14,14,9.670901,14,6.04205,14,2.28705,13,9.2593,9,4.308408,6,1.432292,12,9.769608,5,2.171569,1,0.058824,3.571429,2.333333,0.055556,16,5,pos
17,17,12.898181,17,2.726804,17,1.375014,16,13.417011,10,1.490828,9,1.092161,15,14.204354,4,0.381156,4,0.414489,4.411765,0,0,0,15,pos
9,9,7.297106,9,2.572033,7,1.130861,8,5.242063,8,2.686508,1,0.071429,7,3.833333,7,3.166667,0,0,3.555556,0.75,0.166667,4,6,neg
14,14,8.923596,14,5.003196,10,1.073208,13,7.296581,13,6.149728,3,0.553691,12,6,12,6,0,0,4.357143,1.75,0,4,10,neg
18,18,13.196058,17,4.463866,18,3.340077,15,8.764944,12,1.942831,17,6.292225,7,3.561111,6,2.177778,16,11.261111,3.722222,1.285714,0,9,12,neu
16,16,12.205737,16,4.140196,16,1.654068,13,8.394111,15,7.69646,8,0.909429,7,3.418651,14,11.220238,2,0.361111,3,1.333333,0.130435,11,7,neg
16,15,11.199683,16,5.134248,11,2.666069,7,4.925891,15,11.670265,4,0.403844,1,0.90625,14,12.53125,2,0.5625,5.4375,1,0.037037,20,9,neg
4,4,3.341665,4,0.4817,4,0.176635,3,2.708812,2,0.180077,1,0.111111,2,2,0,0,0,0,3.75,0.25,0.052632,2,2,pos
17,17,12.871168,16,3.11736,15,1.011472,16,14.040393,10,2.881553,4,1.078054,15,13.857143,5,2.142857,0,0,4.176471,1.133333,0.333333,5,9,pos
20,20,15.629501,20,5.458332,17,3.912167,19,16.281686,13,3.543116,6,1.175198,18,16.136667,8,2.648095,2,0.215238,4.05,2.222222,0.318182,13,11,pos
10,10,6.113953,10,4.073934,8,0.812113,3,2.243176,9,8.615385,2,0.141439,0,0,8,8,0,0,4.1,1.111111,0,4,7,neg
21,21,15.695403,21,5.489361,15,1.815236,20,13.245461,20,6.741457,6,1.013082,19,11.216667,19,7.783333,0,0,4.380952,3.5,0.086957,20,11,pos
10,10,7.795858,9,1.767317,7,0.436825,9,8.866667,1,0.066667,1,0.066667,8,8,0,0,0,0,4.5,1.428571,0.133333,9,5,pos
8,8,5.144257,8,2.109082,7,0.746661,7,5.612698,4,1.996452,3,1.39085,6,5.666667,1,0.333333,0,0,3.5,1,0.142857,2,6,pos
9,7,5.013598,9,3.399462,7,0.58694,4,2.44217,8,5.46624,2,0.09159,3,1,7,6,0,0,4,1.125,0.142857,3,6,neg
10,9,5.716765,10,3.641201,8,1.642034,3,2.6,9,8.875,2,0.525,0,0,8,8,0,0,4.5,1.111111,0.214286,4,6,neg
12,11,7.248997,12,4.295492,7,1.455511,4,3.262434,11,9.284656,3,1.45291,1,0.736842,10,9.263158,1,1,4.416667,1.2,0.333333,9,6,neg
7,6,4.457082,7,2.167247,6,0.375671,3,2.862434,6,4.959656,2,0.17791,0,0,5,5,0,0,4.428571,0.583333,0.125,7,2,neg
6,6,4.562811,6,1.064364,6,0.372825,5,4.554742,2,0.392348,1,0.05291,4,4,0,0,0,0,4.333333,0.857143,0.3,14,2,pos
7,7,5.317476,7,1.126253,6,0.556271,6,5.752449,2,0.166069,1,0.081481,5,5,0,0,0,0,3,1.166667,0.083333,10,5,pos
11,11,7.279486,10,4.337139,10,1.383374,10,7.256487,6,3.10976,4,0.633753,9,8.416667,2,1.5,1,0.083333,3.727273,1.571429,0.125,3,9,pos
12,12,8.068015,11,2.783087,11,2.148898,11,10.101107,4,0.898893,0,0,10,10,0,0,0,0,4.166667,1.090909,0.1,17,7,pos
5,5,3.901681,5,1.482415,5,0.615904,4,3.582386,2,0.323864,1,0.09375,3,3,0,0,0,0,3,0.5,0.166667,11,3,pos
13,13,9.316733,13,3.233142,13,2.450125,11,6.333894,9,2.759255,12,4.906851,4,0.506804,3,0.841905,11,9.651291,3.538462,0,0,0,13,neu
14,14,11.162329,12,2.645643,11,1.192029,13,11.652563,5,1.526206,5,0.821231,12,11.5,1,0.5,0,0,3.714286,1.076923,0.083333,2,11,pos
27,26,17.764951,27,8.565114,26,3.669935,19,9.625106,26,16.567878,15,2.807017,10,4.360623,25,21.485531,1,0.153846,4.074074,1.227273,0.352941,27,13,neg
14,14,10.007167,14,3.861076,9,1.131757,13,7.103922,13,6.528877,3,0.367201,12,6.138889,12,5.861111,0,0,5.214286,0.777778,0.071429,11,8,pos
1,1,0.813433,1,1,1,0.186567,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333,0,0,1,neg
3,3,2.362683,2,0.410682,2,0.226635,2,1.735294,1,0.176471,1,0.088235,1,1,0,0,0,0,3.333333,1.5,0,0,3,pos
8,8,6.450802,7,0.990924,7,0.558274,7,6.739379,2,0.175913,3,1.084708,6,5.857143,1,0.071429,1,0.071429,3.75,4,0,0,8,pos
8,8,5.380063,8,3.009878,7,0.61006,5,2.789465,7,5.046656,2,0.16388,1,1,6,6,0,0,3.25,2.666667,0,2,6,neg
2,2,0.932381,2,1.059048,1,0.008571,0,0,1,1,0,0,0,0,0,0,0,0,5.5,0.25,0,0,2,neg
6,6,5.209397,6,1.230716,5,0.559887,5,4.771958,3,0.720587,2,0.507456,4,4,1,0.75,1,0.25,4,0.857143,0.090909,4,5,pos
8,8,7.310565,5,1.028263,5,0.661173,7,6.818182,1,0.113636,1,0.068182,6,6,0,0,0,0,5.25,0.727273,0.266667,4,4,pos
8,8,7.494549,4,0.946373,4,0.559078,7,7,0,0,0,0,6,6,0,0,0,0,5.625,1,0.142857,5,6,pos
13,13,10.367304,12,4.603086,11,2.02961,12,11.453576,4,0.720226,3,0.826197,11,11,0,0,0,0,3.538462,1.625,0.117647,4,7,pos
15,15,12.4318,11,2.200819,10,1.367382,14,13.402778,2,0.347222,1,0.25,13,13,0,0,0,0,4.533333,3,0.176471,6,11,pos
11,11,9.410092,10,1.836557,10,0.75335,10,9.607071,3,1.292929,1,0.1,9,9,0,0,0,0,4,1.222222,0,6,8,pos
11,11,8.548058,10,2.159362,10,1.29258,10,8.717675,7,0.680162,4,0.602163,9,8.728182,3,0.180909,1,0.090909,4.272727,0.6875,0.173913,4,7,pos
21,21,18.528004,15,4.781029,13,1.690967,20,19.273604,5,1.277615,2,0.44878,19,19,0,0,0,0,4.190476,1.615385,0.217391,9,11,pos
14,14,11.323502,12,3.326976,11,2.349522,13,12.541074,5,2.929084,3,0.529842,12,11.916667,0,0,1,0.083333,3.5,2,0.25,14,5,pos
27,27,23.353219,21,6.131574,20,3.515207,26,24.805953,10,4.102676,7,1.09137,25,24.565152,2,0.260606,2,0.174242,3.814815,5.4,0.038462,25,10,pos
23,23,18.50274,19,5.974916,13,2.522343,22,19.423157,9,4.103266,2,0.473577,21,20.714286,1,0.285714,0,0,4.869565,2.3,0.035714,25,14,pos
4,4,2.579287,3,1.806381,2,0.614332,3,2.666667,1,0.333333,0,0,2,2,0,0,0,0,3.75,1,0.142857,3,2,pos
8,7,4.688545,8,3.718639,5,0.592817,3,2.568519,7,5.262963,2,0.168519,1,0.6,6,5.266667,1,0.133333,4.875,2,0.090909,3,5,neg
8,8,4.42711,8,3.293595,7,1.279295,7,3.311962,7,2.369383,5,1.318656,4,1.488782,6,3.076923,3,1.434295,3.375,1,0.153846,8,2,neg
11,11,7.939559,11,4.349365,8,0.711076,10,8.238013,5,2.135679,5,0.626308,9,8.75,0,0,1,0.25,3.909091,3.666667,0.076923,12,6,pos
8,8,6.6717,8,2.331736,8,1.996564,7,5.12037,4,1.015312,7,1.864318,5,3.333333,1,0.166667,6,3.5,2.875,1.6,0,2,6,neu
9,9,7.43195,9,1.812998,7,0.755052,8,7.315092,4,0.552013,2,0.132895,7,6.857143,1,0.071429,1,0.071429,3,1.125,0.066667,8,5,pos
8,8,6.091809,8,1.863046,8,1.045145,7,4.888097,6,2.099715,5,1.012188,6,4.641026,2,1.051282,1,0.307692,4.25,0.888889,0.133333,21,2,pos
7,7,5.724412,6,0.945219,4,0.330369,6,6,1,0.5,1,0.5,5,5,0,0,0,0,4.714286,0.583333,0.117647,2,5,pos
12,12,9.826207,11,2.979909,9,2.193884,11,9.425831,7,2.154234,4,0.419935,10,9.916667,1,0.083333,0,0,5,0.923077,0.15,6,6,pos
12,12,9.914954,11,3.176153,11,1.908893,11,9.956522,7,2.561022,2,0.482456,10,9.833333,1,0.166667,0,0,4,0.75,0.130435,9,7,pos
14,14,11.150708,12,2.686023,12,1.163269,13,10.901541,6,2.190782,6,0.907678,12,11.388889,2,0.527778,1,0.083333,4.285714,1.166667,0.04,18,8,pos
11,11,9.656891,9,2.520818,9,1.822291,10,9.06085,4,0.459002,4,0.480148,9,8.5,1,0.166667,1,0.333333,4.272727,0.785714,0.315789,13,5,pos
4,4,3.506467,4,1.006644,4,0.486889,3,2.838889,2,0.119444,1,0.041667,2,2,0,0,0,0,3.75,0.666667,0.25,2,2,pos
9,9,7.460741,9,1.767726,8,1.771534,8,6.405662,7,1.766207,6,0.828131,7,5.370411,5,1.207224,3,0.422365,3.555556,2.25,0,3,6,pos
6,6,4.445381,6,1.805334,6,1.749286,5,2.562161,2,0.429595,5,3.008244,1,0.076923,1,0.0625,4,3.860577,3.666667,2,0,0,5,neu
3,3,2.276268,3,0.65942,1,0.064312,2,2,0,0,0,0,1,1,0,0,0,0,4,0.5,0,3,1,pos
13,13,9.201362,12,3.16436,13,2.634279,6,2.510853,6,1.62283,12,7.866317,1,0.042254,1,0.112676,11,10.84507,4.307692,4.333333,0,1,12,neu
7,7,5.701284,6,1.479878,6,0.818838,6,4.962963,2,1.555556,2,0.481481,5,5,0,0,0,0,5,0.538462,0.052632,4,5,pos
5,4,2.715853,5,2.022586,4,0.261562,3,1.414286,4,2.414286,2,0.171429,1,0.428571,3,2.428571,1,0.142857,4.4,0.714286,0.090909,1,4,neg
6,6,4.893498,6,2.533536,4,0.572967,5,2.582804,5,2.350931,1,0.066265,4,1.25,4,2.75,0,0,4.333333,1.2,0,7,3,pos
7,7,5.56178,7,1.744328,6,0.693892,6,5.037815,3,0.790756,2,0.171429,5,4.428571,1,0.428571,1,0.142857,3.142857,1.166667,0.083333,11,2,pos
6,6,5.412273,4,0.452245,4,1.135482,5,4.675926,2,0.287037,1,0.037037,4,4,0,0,0,0,4.5,0.857143,0,1,5,pos
11,11,9.36364,8,1.744599,7,0.891761,10,9.377647,3,0.592941,1,0.029412,9,9,0,0,0,0,4.090909,2.2,0.071429,3,8,pos
15,15,11.362563,15,4.152259,14,2.485178,14,11.826117,7,1.69694,4,1.476942,13,12.5,1,0.5,0,0,3.933333,2.142857,0,7,10,pos
7,7,6.023313,6,0.741697,5,1.23499,6,5.572222,2,0.427778,0,0,5,5,0,0,0,0,6,1.4,0.2,6,4,pos
6,6,5.105388,4,0.582676,4,0.311936,5,4.944444,1,0.055556,0,0,4,4,0,0,0,0,3.666667,0.75,0.3,10,3,pos
6,6,4.614094,6,1.121988,5,0.263918,5,5,0,0,0,0,4,4,0,0,0,0,4.5,1,0,2,5,pos
13,13,9.576714,13,2.222174,13,2.201113,12,10.931818,6,1.489899,4,0.578283,11,11,0,0,0,0,3.461538,2.166667,0.125,19,4,pos
5,5,4.313274,4,0.49851,4,1.188216,4,3.201633,2,0.506145,2,0.292222,3,3,0,0,0,0,6.4,0.384615,0.0625,12,3,pos
7,7,4.097093,7,1.858196,7,1.044711,5,1.867955,5,2.13553,6,1.996515,0,0,3,1.333333,5,3.666667,3.142857,0.7,0.153846,3,5,neu
4,4,2.860681,4,1.228383,4,0.910935,2,0.68355,3,0.902108,3,1.414343,0,0,1,0.555556,2,1.444444,4,0.5,0,1,3,neu
7,7,5.070957,7,1.221245,7,0.707798,6,5.419345,2,0.397024,2,0.183631,5,5,0,0,0,0,3.428571,1.4,0,7,3,pos
8,8,5.985752,8,2.129318,8,0.88493,7,5.881886,3,0.412877,5,0.705237,6,5.9375,1,0.03125,1,0.03125,3.125,1.142857,0,6,6,pos
5,5,4.127969,5,1.590652,4,0.281379,4,4,1,1,0,0,3,3,0,0,0,0,4.8,0.625,0,1,4,pos
3,3,2.404863,3,0.504363,3,0.090774,2,2,0,0,0,0,1,1,0,0,0,0,7,0.6,0,0,3,pos
7,7,5.287134,7,1.317167,6,0.3957,6,4.982367,4,0.866321,2,0.151312,5,4.547619,2,0.309524,1,0.142857,3.285714,0.777778,0.153846,14,1,pos
17,17,14.012083,16,2.643582,16,1.344335,16,14.534111,8,0.560119,10,0.90577,15,13.61632,3,0.403378,5,0.980301,3.705882,1.214286,0.035714,2,15,pos
18,17,11.995663,18,7.192,17,2.812337,10,6.44621,17,10.492053,7,1.061737,5,3.071795,16,13.384615,3,0.54359,4.055556,3.6,0,7,11,neg
16,16,11.946593,15,3.030906,15,3.022501,15,10.546461,10,2.546292,10,1.907248,14,12.217351,4,0.953998,2,0.828652,3.3125,2.666667,0,11,8,pos
16,16,14.113758,14,3.995866,15,2.890376,15,14.057507,5,1.982608,5,0.959884,14,14,1,0.333333,1,0.666667,4.25,2.285714,0.277778,13,7,pos
8,8,5.413089,8,1.662188,8,0.924724,7,5.972929,4,1.212469,3,0.814602,6,5.875,1,0.125,0,0,3.5,0.5,0,10,4,pos
9,9,7.623167,7,2.073602,8,1.303231,8,7.178168,2,0.426901,3,0.394932,7,7,0,0,0,0,4.333333,1.125,0,8,3,pos
9,9,7.140521,9,2.398355,8,0.461124,8,6.981391,4,0.961466,1,0.057143,7,7,0,0,0,0,3.555556,1.8,0.166667,2,7,pos
6,6,4.530729,6,1.057121,6,0.41215,5,3.934122,5,2.319257,3,0.746622,4,3.5,1,0.5,0,0,3.333333,1,0.090909,1,5,pos
3,3,2.676268,3,0.941238,2,0.382493,2,1.833333,1,0.166667,0,0,1,1,0,0,0,0,3.333333,1.5,0,0,3,pos
7,7,5.564997,7,1.743204,5,0.691799,6,5.196736,4,0.529806,3,0.273459,5,4,1,0.25,2,0.75,3.857143,2.333333,0.111111,3,5,pos
1,1,0.823529,1,0.058824,1,0.117647,0,0,0,0,0,0,0,0,0,0,0,0,7,0.142857,0,0,1,pos
6,6,4.165328,6,2.052365,6,0.782308,5,4.375,3,1.170455,1,0.454545,4,4,0,0,0,0,3.666667,6,0,3,4,pos
5,5,4.09374,5,0.619419,3,0.286841,4,3.861364,3,0.138636,0,0,3,2.916667,1,0.083333,0,0,3.4,0.833333,0,0,5,pos
6,6,4.975888,4,0.448458,5,0.575653,5,4.32381,0,0,3,0.67619,4,4,0,0,0,0,5.333333,1.2,0,1,5,pos
4,4,3.29902,4,0.457733,4,0.243247,3,2.862434,2,0.630111,2,0.507456,2,2,1,0.75,1,0.25,4,0.666667,0,2,2,pos
22,22,17.086583,20,5.106631,19,2.806786,21,18.556351,11,2.644922,7,1.798727,20,18.683595,5,1.025496,3,1.290909,4.363636,1.692308,0.1,3,17,pos
23,22,15.457347,23,6.192681,16,1.349972,13,7.475647,22,15.892902,5,0.63145,3,1.133333,21,19.766667,1,0.1,3.782609,1.642857,0.030303,11,15,neg
17,17,11.372926,17,5.197325,17,3.429749,7,4.905203,6,1.344101,16,11.750695,3,1.619048,1,0.142857,15,14.238095,3.176471,1.416667,0,10,10,neu
31,31,26.173786,28,4.817213,24,4.009002,30,27.636364,10,2.594136,12,1.7695,29,28.120202,1,0.166667,5,0.713131,4.032258,3.1,0.085714,33,18,pos
4,4,3.285293,4,0.43267,4,0.282037,3,2.946429,1,0.053571,1,1,2,2,0,0,0,0,4.75,0,0,0,4,pos
11,11,8.831662,9,3.464043,10,1.704295,10,8.665139,5,0.653676,4,0.681185,9,8.666667,0,0,1,0.333333,4.090909,2.75,0,0,11,pos
15,15,12.552637,13,2.837094,13,1.610269,14,13.168831,3,1.376623,2,0.454545,13,13,0,0,0,0,4.2,1.666667,0.090909,4,12,pos
16,16,13.749694,12,2.32264,10,0.927666,15,14.381206,3,0.853965,4,0.764829,14,13.954545,1,0.045455,1,1,4.8125,2.666667,0,6,9,pos
21,21,17.466686,17,3.738036,17,3.795278,20,18.284571,9,3.152542,5,0.562888,19,18,4,2,0,0,3.904762,4.2,0.2,20,7,pos
17,17,14.286759,13,2.90732,12,1.80592,16,14.369193,7,1.406369,5,1.224438,15,14.55188,2,0.305263,2,1.142857,3.705882,1.545455,0.12,17,10,pos
16,16,10.614154,16,4.077639,15,2.308206,9,5.876948,15,9.308301,7,1.814751,3,1.5,14,11.5,2,1,3.375,0.695652,0.058824,2,13,neg
17,17,14.295512,16,4.562443,14,3.142044,16,14.622222,3,1.133333,2,0.244444,15,15,0,0,0,0,3.705882,1.0625,0.035714,6,10,pos
18,18,14.361569,13,2.80055,12,1.837881,17,15.11517,6,1.613121,5,1.271709,16,16,0,0,0,0,4.333333,3.6,0,3,14,pos
17,17,12.791151,17,4.600676,14,1.608173,9,4.880827,16,10.171757,6,0.947416,3,2.214286,15,13.585714,1,0.2,4.529412,0.944444,0,10,11,neg
9,9,7.974667,5,0.884516,3,0.140817,8,7.878049,1,0.073171,1,0.04878,7,7,0,0,0,0,6.666667,0.529412,0.04,3,6,pos
10,10,8.126267,8,1.956536,8,0.917197,9,7.620431,3,0.927444,3,0.452125,8,8,0,0,0,0,4.2,1.111111,0.055556,15,5,pos
15,15,9.487872,15,5.252047,13,1.26008,5,1.642344,14,12.047448,3,0.310207,1,0.4,13,12.4,1,0.2,5,1.5,0.086957,13,10,neg
5,3,2.643377,5,3.717893,4,0.638729,1,0.775862,4,3.224138,1,1,0,0,3,3,0,0,4.2,0.333333,0.052632,9,3,neg
19,19,14.179386,17,3.489678,19,3.330935,9,6.128573,5,0.75584,18,12.115587,0,0,0,0,17,17,3.947368,0,0,0,19,neu
14,14,10.392089,14,3.467669,14,2.140243,8,4.367378,13,8.123342,6,2.50928,1,0.25,12,11.05,2,0.7,4.285714,2.333333,0.111111,11,7,neg
4,4,3.121021,4,0.555929,4,0.323049,3,2.571642,1,0.223881,3,1.204478,2,2,0,0,1,1,3.5,0.285714,0.058824,4,2,pos
11,11,8.256017,10,2.286852,10,1.457131,10,8.689295,7,0.707356,4,0.603349,9,8.538859,4,0.370232,1,0.090909,4.090909,0.55,0.071429,3,9,pos
13,13,9.119085,13,2.976202,11,0.904713,12,9.987741,8,2.766545,2,0.245714,11,10.666667,1,0.333333,0,0,4.076923,1.181818,0.142857,6,9,pos
13,13,10.111343,12,2.181174,10,0.707483,12,11.538095,3,1.247619,2,0.214286,11,11,0,0,0,0,4,1.181818,0.142857,6,8,pos
17,17,13.665369,15,3.12536,15,1.209271,16,14.890409,6,2.682943,4,0.426649,15,14.666667,1,0.333333,0,0,3.529412,1.307692,0.173913,14,6,pos
12,12,8.262603,12,3.284603,12,2.452794,6,2.960337,11,7.253355,3,0.786308,2,0.20943,10,9.22807,1,0.5625,3.25,0.857143,0,14,6,neg
21,17,13.021774,21,10.057218,15,4.921009,9,7.394607,20,14.749448,7,2.855945,4,3.394737,19,17.27193,2,1.333333,3.857143,1.75,0.068966,22,11,neg
12,12,9.683254,12,2.189015,12,1.127731,11,9.973188,6,0.575589,7,0.451223,10,9.772953,3,0.157002,2,0.070045,3.5,0,0,0,11,pos
15,15,11.949402,15,2.179672,15,1.870926,14,12.101951,8,2.018959,7,0.87909,13,12.097884,3,0.883598,1,0.018519,3.266667,1.25,0.470588,7,6,pos
6,6,4.757971,6,0.871231,5,0.370798,5,4.51685,3,0.358456,3,1.124694,4,3.857143,1,0.142857,0,0,3.333333,0.545455,0.066667,7,1,pos
7,7,4.143417,7,1.953268,7,0.903315,4,1.828571,6,3.685714,3,1.485714,3,1.5,5,3.166667,1,0.333333,3.857143,1.166667,0.090909,4,5,neg
10,8,5.352762,10,4.674717,8,0.972521,2,1.5,9,8.02381,2,0.47619,0,0,8,8,0,0,5.1,1,0.052632,12,5,neg
8,8,6.355604,6,1.278492,5,0.365904,7,6.357143,3,2.264706,2,0.378151,6,6,1,1,0,0,5,0.8,0.285714,14,3,pos
10,10,8.347842,10,1.84279,8,1.809369,9,8.51268,2,0.630111,4,0.857209,8,8,1,0.75,1,0.25,4.3,1,0.117647,15,6,pos
7,7,5.744977,6,1.055163,3,0.19986,6,5.857143,1,0.142857,0,0,5,5,0,0,0,0,5.857143,0.7,0.0625,12,4,pos
11,11,8.986157,11,2.716108,8,2.297735,9,7.535205,10,3.096579,3,0.368216,7,5.316615,9,3.639907,1,0.043478,3.909091,1.375,0.357143,5,6,neg
6,6,5.050276,5,1.334635,5,0.615089,5,4.502085,3,0.377638,3,1.120276,4,3.857143,1,0.142857,0,0,3,0.461538,0.384615,8,1,pos
22,22,18.57544,19,5.523111,18,1.901449,21,19.423578,10,0.952076,7,0.624345,20,19.639583,2,0.197917,2,0.1625,3.545455,3.666667,0.043478,11,14,pos
7,7,6.052861,7,1.33242,6,0.614719,6,5.554977,3,0.288194,3,0.156829,5,4.923077,1,0.076923,0,0,3.285714,0.318182,0.136364,8,2,pos
15,15,11.793144,15,5.5829,14,2.623957,14,13.557774,3,0.994511,2,0.447715,13,12.4,1,0.6,0,0,3.466667,2.142857,0.047619,8,11,pos
22,22,18.224898,21,3.804882,21,1.97022,21,19.446041,8,2.263996,5,0.289963,20,19.783784,1,0.216216,0,0,3.863636,2.75,0.181818,3,14,pos
6,6,4.784301,6,0.824158,5,0.391542,5,4.474842,3,0.264293,3,0.260865,4,3.88764,1,0.033708,1,0.078652,3.166667,0.272727,0.15,7,3,pos
17,17,13.918699,15,2.809616,15,3.271686,16,15.012649,6,1.334972,5,0.652379,15,14.423077,3,1.326923,1,0.25,5.294118,2.833333,0,2,10,pos
9,9,7.181707,9,1.158893,9,1.6594,8,7.231906,6,2.075058,4,0.693036,7,6.833333,1,0.166667,0,0,3.333333,0.529412,0.05,7,5,pos
8,8,6.758404,8,2.248476,8,1.993119,7,6.347375,4,0.504274,3,0.148352,6,6,0,0,0,0,3.5,0.888889,0,7,4,pos
5,5,2.939452,5,2.208634,5,1.851914,3,0.805542,3,0.528997,4,2.665461,2,0.144167,2,0.413333,3,2.4425,2.6,0.625,0,4,4,neu
4,4,3.14121,4,1.50439,4,0.3544,3,2.114012,3,0.845525,2,1.040462,2,2,0,0,0,0,2.75,0.5,0.090909,10,1,pos
9,9,7.625487,9,1.686987,9,0.687526,8,7.482492,4,0.403371,2,0.114137,7,6.848485,1,0.060606,1,0.090909,4,2.25,0,10,4,pos
6,6,4.354593,6,1.129001,5,0.516406,5,3.723341,4,0.950195,2,0.326464,4,4,0,0,0,0,4.666667,0.857143,0.083333,1,5,pos
6,6,4.057762,6,1.057757,6,0.884481,5,2.357143,3,0.730159,5,1.912698,4,1.833333,1,0.333333,4,1.833333,4.5,1,0,4,3,neu
8,8,5.360871,8,2.110836,8,1.528294,6,3.7734,7,2.642117,7,2.584484,0,0,6,3.690476,6,3.309524,4.25,2,0,6,5,neu
6,6,3.883774,6,2.661241,5,0.454985,5,3.970588,3,1.029412,1,1,4,4,0,0,0,0,4.166667,1.5,0.111111,2,4,pos
8,8,6.240374,7,1.264012,7,1.495613,7,6.440352,2,0.385593,2,0.174055,6,6,0,0,0,0,3.75,1.333333,0,4,7,pos
11,11,8.188425,11,4.009482,9,0.802093,10,8.45474,5,1.210033,2,0.335227,9,9,0,0,0,0,4.909091,1,0,4,8,pos
4,4,3.195281,4,0.51326,4,0.291459,3,2.648148,3,0.772968,3,0.578884,2,1.909091,2,0.840909,1,0.25,3.75,0.363636,0,3,1,pos
17,15,10.839999,17,6.085598,14,2.074402,8,4.894685,16,9.813132,6,1.292183,1,0.5,15,13.5,2,1,4,0,0,0,16,neg
15,15,10.471442,15,3.447156,15,3.081402,14,10.78625,6,1.598394,6,1.615357,13,11.736364,1,0.272727,3,0.990909,3.666667,1.666667,0.2,6,9,pos
14,14,11.078914,12,2.036214,12,0.884873,13,10.947401,6,1.571513,5,0.481087,12,10.888889,2,0.916667,2,0.194444,3.428571,1.555556,0.095238,12,7,pos
15,15,12.318789,13,3.285853,11,1.395358,14,12.270593,5,1.135798,5,0.593609,13,12.666667,1,0.333333,0,0,4.4,1.071429,0.16,13,8,pos
10,10,8.317871,10,2.085934,9,0.596195,9,8.580658,2,0.167797,3,0.251545,8,8,0,0,0,0,3.7,0.666667,0.2,21,2,pos
8,8,6.202343,6,1.02278,6,0.774877,7,6.485246,2,0.331148,1,0.183607,6,6,0,0,0,0,4.25,1,0.066667,14,3,pos
14,14,11.965231,11,2.918615,11,1.116153,13,12.83815,2,0.996387,2,0.165462,12,12,0,0,0,0,4.5,1.75,0.047619,11,8,pos
6,6,4.502386,6,0.938902,6,0.558712,5,3.680192,4,0.845849,3,1.473958,4,3.5,2,1.5,0,0,4,0.75,0,0,6,pos
8,8,6.807927,8,3.255062,8,2.937011,7,6.427404,5,2.304797,4,0.267799,6,5.857143,3,1.47619,1,0.666667,3,1.333333,0.4,4,4,pos
5,5,3.307106,4,0.723977,5,0.968916,3,1.691017,3,1.20202,4,2.106962,2,0.875,0,0,3,2.125,4.2,0.625,0.090909,1,4,neu
6,6,3.999704,5,0.757559,6,1.242737,5,3.794192,2,1.090909,3,1.114899,4,3.5,0,0,1,0.5,4.333333,1.2,0.375,8,2,pos
9,9,7.388573,9,2.094367,7,1.51706,8,6.952209,7,1.712422,3,0.335369,7,6.709091,1,0.090909,1,0.2,3.222222,1.5,0.071429,3,7,pos
4,4,3.271278,3,0.512518,3,0.216204,3,2.864865,2,0.885135,2,1.25,2,1.888889,1,0.111111,1,1,3.25,0.571429,0,2,2,pos
7,7,5.600886,7,1.751074,6,0.648039,6,5.534669,2,0.158706,2,0.306626,5,5,0,0,0,0,3.714286,1.75,0,7,1,pos
7,7,5.927695,7,2.316706,7,0.755599,6,5.508893,5,0.491107,1,1,5,5,0,0,0,0,3.857143,1,0,6,5,pos
19,19,14.985919,16,4.658548,16,2.355533,18,16.524963,6,1.836376,6,0.638661,17,16.737805,1,1,2,0.262195,4.315789,3.166667,0.041667,1,18,pos
11,11,9.245959,8,2.55599,10,1.19805,10,9.027778,1,0.111111,4,0.861111,9,8.25,0,0,3,0.75,3.090909,1.571429,0.066667,5,5,pos
21,21,17.257057,15,2.40807,17,1.334873,20,17.081771,8,1.974544,8,0.943685,19,17.297619,2,0.535714,5,1.166667,3.666667,1.75,0.034483,11,14,pos
8,8,6.893344,5,0.748971,5,1.357684,7,6.366667,4,1.187544,2,0.445789,6,5.666667,1,0.333333,0,0,4.375,0.666667,0.176471,12,5,pos
26,25,18.358795,26,7.766882,25,4.874323,15,9.360952,25,16.143148,11,1.495899,9,5.207937,24,19.509524,3,0.28254,3.846154,2.888889,0.222222,34,9,neg
